id_company;company
1681;Waterline
1680;Iso Bar
1679;Gamesound
1678;Sync Sound
1677;Digital Arts
1676;Radio Lazlow
1675;Sync Studios
1674;Weddington Multimedia Los Angeles
1673;Track 9 Studios
1672;Digital Arts Studios
1671;Cosgrove Hall Films
1670;Perspective Studios. Brooklyn
1669;Rockstar New York
1668;Mumbo Jumbo
1667;Sennari Interactive
1666;Sega Europe
1665;Studiopolis
1664;Doublespeak Games
1663;Suspicious Developments
1662;Orteil
1661;Owlchemy Labs
1660;Dejobaan Games
1659;Keen Software House
1658;Sauropod Studio
1657;Chaosoft Games
1656;Alcuria Games
1655;Priority Interrupt
1654;Scary Pixel
1653;Vlambeer
1652;Dragonheartman
1651;Marvel Entertainment
1650;PCB Productions
1649;Artisty Entertainment Inc.
1648;Fxville Inc
1647;Virtuous Holding Ltd.
1646;Adia Digital Art Co. Ltd
1645;Pearl Digital Entertainment
1644;Xloc. inc
1643;Activision Publishing Minneapolis Inc.
1642;Bit Managers
1641;Hello Games
1640;Discord Games
1639;Cellar Door Games
1638;BABEL Media
1637;TT Games Publishing
1636;SQS
1635;CompuCom Games
1634;Air Studios
1633;Warner Bros. Studios
1632;Image Nation Abu Dhabi
1631;Warner Bros. Publishing
1630;Nvidia
1629;RedJade
1628;Massive Black Inc
1627;The Lost Foundry Ltd.
1626;Grenade Games
1625;Telefilm Canada
1624;The Fez Fund
1623;Neon Studios
1622;Omiya Soft
1621;Xiph.org Foundation
1620;OpenAL Soft
1619;www.silentnoise.cz
1618;www.pictus.cz
1617;Game Freak
1616;Judy Henderson Casting
1615;Modern Uprising Studios
1614;Star Gem Inc
1613;Incognito Entertainment
1612;Pan Vision
1611;Capcom Game Studio Vancouver, Inc.
1610;Innerloop Studios
1609;SOFTIMAGE
1608;Havok
1607;Falcon Northwest
1606;Dell
1605;ATI
1604;Alienware
1603;SDL
1602;Pure Audio
1601;Voice Casting
1600;VMC
1599;Magnatune
1598;GlobaLoc GmbH
1597;VoletMedia GmbH Munich
1596;Sc Quantic Lab Srl
1595;GreenLink
1594;DarkReactor.com
1593;DashDot
1592;Studio BX
1591;Guerilla Games
1590;Wave Generating Inc
1589;Wolf Willow Sound
1588;Technicolor Animation and Interactive Service
1587;Wall of Sound
1586;Englobe Inc
1585;Giand Studios
1584;EA Worldwide Motion Capture Studio
1583;Faction Creative Effects
1582;Eyetronics-3D
1581;Axis Animation
1580;Kerner Complex Security
1579;Screenmusic Studios
1578;LucasArts Entertainmnet
1577;SMS Studios
1576;Extreme Audio Design
1573;Duff Studios
1572;Creative Sound Design
1571;Artistry Entertainment
1570;Treco
1569;Career Soft
1568;Ancient
1567;Midas Interactive Entertainment
1566;Agetec
1565;The Indie Stone
1564;Portalarium
1563;Naxos Music Library
1562;WaveGeneration
1561;Digital Steamworks
1560;Frazer-1
1559;00-Malka
1558;Digital Amusement
1557;The London Metropolitan Orchesta
1556;Hackenbacker Studios
1555;Red Rover
1554;Electric Spectacle
1553;Premier Films
1552;Astragon
1551;GlobaLoc
1550;U-TRAX Quality Assurance
1549;Laboratoires Bug-Tracker Inc
1548;Revo Solutions
1547;Buddha Jones Trailers
1546;Realtime UK
1545;Atomhawk Design
1544;Volta Design
1543;Testronic Laboratories
1542;Xantus
1541;Metricminds
1540;sointeractive
1539;GrupaMy
1538;Alvernia Studio
1537;Localsoft
1536;Gorgone Productions
1535;Vertigo Translations
1534;Violetmedia GmbH
1533;DL Multimedia
1532;Hopoo Games LLC
1531;22Cans
1530;Studioddm snc
1529;Absolute Quality Inc
1528;Dub Media Inc
1527;Giants Software
1526;Walt Disney Computer Software
1525;Dark Technologies
1524;The Learning Company
1523;Attention To Detail
1522;think3
1521;Games2Train
1520;Ulysses Graphics
1519;Cities In Motion: Tokyo
1518;S&H Entertainment Localization
1517;Tekes
1516;Digitaaliset Demot
1515;www.galaxygameworks.com
1514;Firelight Technologies
1513;Dicework Games Ltd.
1512;Huumos
1511;Tuonela Productions
1510;Colossal Order Ltd.
1509;J0rbis
1508;3d Sound System
1507;LWJGL
1506;Oracle
1505;EA Maxis
1504;Victory Games
1503;Technicolor Sound Studios
1502;Rainmaker Studios
1501;Post Modern Sound
1500;Matahari Studios
1499;Church Automotive
1498;Blindlight
1497;The Audio Group
1496;Stuart Aikins Casting
1495;Michael Todd Games
1494;GOA Games Services Ltd.
1493;Crescent Moon Games
1492;Dream Builder Studios
1491;Mc O'River
1490;Phoenix
1489;Video System
1488;Activision Value
1487;Cauldron HQ
1486;Strategic Simulations
1485;Autumn Moon Entertainment
1484;EA Europe
1482;3D Eyetronics
1481;Giant Studios
1480;Blackman Productions
1479;Technicolor Interactive Services
1478;Tikiman Productions
1477;Whiptail Interactive
1476;X-Ample Architectures
1475;Infogrames Entertainment
1474;SNK
1473;TEC Interactive Pte.
1472;Gameforge 4D GmbH
1471;Ymir Entertainment Co., Ltd
1469;Mad Orange
1468;Gratuitous Games
1467;Sammy
1466;Mastertronic
1465;HyperSloth
1464;Squad
1463;Black Forest Games
1462;Quadriga Games
1461;Noumena Studios
1460;Plug In Digital
1459;Milestone S.r.l.
1458;MindArk
1457;Nine Realms
1456;Team Psykskallar
1455;Elixir Studios
1454;WarChest
1453;Sharp
1452;Imagine Software
1451;Black Pants Game Studio
1450;Black Pants Studio
1449;MC2 France
1448;Muse Games
1447;Subset Games
1446;Time Warp Productions
1445;Rainbow Arts
1444;Sega Technical Institute
1443;SCS Software
1442;Joymania Entertainment
1441;Lukewarm Media
1440;Taito Corporation
1439;Cooking Mama Limited
1438;Office Create
1437;Rainmaker Entertainment
1436;Bally Midway
1435;Atod
1434;Alientrap Games Inc
1433;Undead Labs
1432;Playground Games
1431;Wild Games Studio
1430;Sun Corporation of America
1429;Reverb Communications
1428;Trendy Entertainment
1427;Damian Sommer
1426;Emily Carroll
1425;Misfits Attic
1424;Galactic Cafe
1423;Black Magic Software
1422;Guildhall
1421;Mossmouth
1420;BeautiFun Games
1419;Harebrained Schemes
1418;Chucklefish Games
1417;Ninagamers Corp.
1416;Francisco Téllez de Meneses
1415;Quintet
1414;Nexon Co. Ltd.
1413;Red 5 Studios
1412;Peppy
1411;Visual Impact
1410;Tru Blu Entertainment
1409;Syn Sophia
1408;AKI Corporation
1407;EA Japan
1406;Going Load Studios
1405;Nippon Ichi Software
1404;Titus Software
1403;Minakuchi Engineering
1402;BlueSky Software
1401;Oxeye Game Studio
1400;Rat King Entertainment
1399;Novarama
1398;Capybara Games
1397;Superbrothers
1396;Amanita Design
1395;Minmax Games
1394;Omega Force
1393;Creatures Inc.
1392;Vostok Games
1391;gamigo AG
1390;Ons On Soft
1389;Bossa Studios
1388;Black Label Games
1387;Surreal Software
1386;The Whole Experience
1385;Pocket Studios
1384;Tradewest Inc
1383;Acquire
1382;J-Force
1381;Humansoft
1380;Red Barrels
1379;Jungle Troll Entertainment
1378;Simbiosis Interactive
1377;Uber Entertainment
1376;Dyllan Fitterer
1375;Firebird
1374;Acornsoft
1373;OP Productions
1372;Hammerpoint Interactive
1371;General Arcade
1370;Emily Short
1369;Project Reality Team
1368;Impromptu Games
1367;Serellan
1366;Nintendo EAD Group No. 3
1365;lucas pope
1364;The Chinese Room
1363;Akella
1362;N-Fusion Interactive
1361;Replay Games
1360;Capcom Production Studio 6
1359;Ruffian Games
1358;Masterplay Publishing Corporation
1357;Macrocom
1356;Interstel Corporation
1355;R.O. Software
1354;Keypunch Software
1353;Binary Systems
1352;The Avalon Hill Game Company
1351;Lightwave Consultants
1350;The Software Factory
1349;Artificial Intelligence Design
1348;Automated Simulations, Inc.
1347;Bear Systems
1346;Human Engineered Software
1345;Richard Garriot
1344;Intelligent Statements, Inc.
1343;Computer Applications Unlimited
1342;Terraglyph Interactive Studios
1341;Engineering Animation Inc.
1340;Gargoyle Games
1339;Elite Systems Ltd
1338;Illusions Gaming
1337;Hanna-Barbera Productions
1336;A2M
1335;Number None Inc.
1334;H2O Interactive
1333;Razorback Developments
1332;Digital Evolution
1331;Big Top Productions
1330;Bits Studios
1329;Teeny Weeny Games
1328;Venan Entertainment
1327;SouthPeak Interactive
1326;Amaze Entertainment
1325;Virtucraft Studios
1324;Red Lemon Studios
1323;Grigon Entertainment
1322;DC Studios
1321;Collision Studios
1320;Straight Right
1319;Sensory Sweep Studios
1318;Sidhe Interactive
1317;Red Mile Entertainment
1316;Black Lantern Studios
1315;Monkey Bar Games
1314;Papaya Studio
1313;Art Co., Ltd
1312;Realtime Associates
1311;Cartoon Network Interactive
1310;The Game Factory
1309;Avalanche Software
1308;Incinerator Studios
1307;Nick Games
1306;Pronto Games
1305;ValuSoft
1304;Tantalus Media
1303;Blue Tongue Entertainment
1302;THQ Studio Australia
1301;BigSky Interactive Inc.
1300;AWE Games
1299;Firemint
1298;Chicago Gaming
1297;Gremlin Industries
1296;Raizing
1295;Point of View
1294;Gaelco
1293;Team Dakota
1292;Audiogenic
1291;Fox Williams
1290;TT Fusion
1289;DC Comics
1288;Creatures Labs
1287;Irem
1286;Blitz Games
1285;King Games
1284;Muse Software
1283;Rareware
1282;Kemco-Seika
1281;Kemco
1280;Ocean Europe Limited
1279;Sandblast Games
1278;Paradigm Entertainment
1277;Mattel Interactive
1276;Nintendo SDD
1275;Dempa Shunbunsha
1274;Epoch
1273;Sega Sports Japan
1272;Sega Sports R&D
1271;Ocean Software
1270;Camerica
1269;Robomodo
1268;Page 44 Studios
1267;Backbone Entertainment
1266;Mad Catz
1265;Tuna Technologies
1264;O3 Entertainment
1263;Graphic State Games
1262;PuzzleKings
1261;MTV Games
1260;Behaviour Interactive
1259;FreeStyleGames
1258;EA Salt Lake
1257;AiLive
1256;BigPark
1255;AMA Studios
1254;FarSight Studios
1253;Good Science Studio
1252;Smart Bomb Interactive
1251;Beyond Games
1250;VIS Entertainment
1249;NewKidCo
1248;CodeHatch
1247;Lego Group
1246;Nintendo EAD Group No. 2
1245;Ambrella
1244;7 Studios
1243;NeoCore Games
1242;MachineGames
1241;Artificial Mind & Movement
1239;Gorilla Systems Corporation
1238;Virgin Games USA
1237;Trigger Soft
1236;Cajji Software,
1235;Software 2000
1234;System 3 Software
8835;Alfred Lam
8834;Wolverine Studios
8833;Polar Motion
8832;Gugila
8831;Sand Sailor Studio
8830;The Software Farm
8829;1C Game Studios
8828;Imagitech
8827;Reload Game Studio
8826;BlueLine Games
8825;initials
8823;Conrad Nelson
8822;Legend Studio
8821;tequibo
8820;DarkElite
8819;Ju Cai
8818;Magenta Factory
8817;Gravity Europe
8816;Funnel Inc.
8815;Confused Pelican
8814;88mm
8812;Connor Ullmann
8811;Mirball Games
8810;Ninja Kiwi
8809;Pixel Quality Games
8808;Pixelatto
8807;Special Circumstances
8806;Rob Lach Games
8805;Rob Lach
8804;Caiysware
8803;Anthony Case
8802;ILIKESCIFI Games
8801;Blue Mana Entertainment
8800;FarrugiaSoft
8799;Kitfox Games
8798;BonusXP
8797;Bigmoon Studios
8796;HE SAW
8795;505 Mobile Games
8794;DR Studios
8793;I Fight Bears
8792;Celestial Games
8791;Oscar L.
8790;SolidFace Technology Inc.
8789;Atypical Games
8788;Propelled Bird Software
8787;1C Online Games
8786;Space Monkey International
8785;Nano Games sp. z o.o.
8784;Ciprian Stanciu
8783;Holden Boyles
8782;Robin Arnott
8781;Adam Saltsman
8780;Isotope 244
8779;Extreme Reality
8778;NYP
8777;SDR Project
8776;Eastshade Studios
8775;8 Points
8774;Slacker Games
8772;Kyodai
8771;Pirate Software
8770;ApathyWorks
8769;Toytec Digital Technology Center
8768;Freedom Art
8767;SOL Agency
8766;Voice of the Arts
8765;The Treehouse
8764;Jungle Sound
8763;Gabe&Gabe Productions
8762;NK and LZ
8761;Make Stuff
8760;Mark Roberts Motion Control
8759;OLM Inc.
8758;Sound Inn Studios
8757;Hitokuchi-Zaka Studios
8756;U2.inc
8755;Wonder City
8754;Azabu-O Studio
8753;Avaco Creative Studio
8752;Yokohama Minato Mirai Hall
8751;The Tokyo Philharmonic Orchestra
8750;A-Line
8749;Nakamura Production
8748;Anime Torororo
8747;Studio Ghibli
8746;RetroGraphics
8745;Dare Design
8744;Alive Recording Studio
8743;Asaikikatu
8742;Cabina Japan
8741;Columbia Music Entertainment
8740;Columbia Songs
8739;Daiichi Production
8738;Daiichi Music Publisher
8737;Expulse
8736;Gekidan Mirai Gekijo
8735;Gekidan Tohai
8734;Digital Wordsmithing
8733;Nobue Matsubara Music Office
8732;Office Walker
8731;Procyon Studio
8730;Production Ogi
8729;Star Jam
8728;Studio Fine
8727;Tal Studio
8726;Vocal Ltd.
8725;Zyamu Kikaku
8724;New Media Audio
8723;Technicolor Creative Services
8722;Fès Inc.
8721;Telecom Animation Film
8720;Sumida Triphony Hall
8719;Warner Bros. Hollywood
8718;Gamatic
8717;Team Indev
8716;Eric Froemling
8715;Sleepy Bug Studio
8714;Bulkhead Interactive
8713;Timbre Interactive
8712;SuckerFree Games
8711;Uniworlds Game Studios
8710;Konsordo
8709;RealAxis Software
8708;Shumkov Dmitriy
8707;Team Monkey
8706;rdein
8705;Little Worlds Interactive
8704;PlayRIX
8703;Shaman Games
8702;Walk Thru Walls Studios
8701;Room 8 Studio
8700;Subvert Games
8699;XP
8698;Binary Helix
8697;Appmania/i-Free
8696;Wastelands Interactive
8695;Nom Nom Games
8694;Gunnar Games
8693;Ennoble Studios
8692;La Moustache Studio
8691;Yazar Media Group LLC
8690;Gameblyr
8689;Mad Data GmbH & Co. KG
8688;Ole Lange
8687;Nitreal
8686;World-Loom
8685;Sport1 GmbH
8684;Serellan LLC
8683;Steel Wool Games
8682;Acceleroto, Inc.
8681;Two Desperados
8680;Evan Todd
8678;BlackMoon Design
8677;Machine Bear® Software e Games
8676;Aerosoft
8675;Toxtronyx
8674;Octagon Interactive
8673;Pavel Bulatov
8672;Dave Gedarovich
8671;Entrada Interactive LLC
8670;Dan Walters
8669;Grimm Bros, LLC
8668;Sunside Inc
8667;candyrocketstudio
8666;Carlo D'Apostoli Projects
8665;Zoetrope Interactive
8664;Future Crayon
8663;Pixelsaurus Games
8662;Night Node
8661;Studio Eres
8660;Jujubee S.A.
8659;Funatics Software
8658;-
8657;Peter Cleary
8656;Creability
8655;Rocketeer Games Studio, LLC
8654;Vermont Software Studios,LLC
8653;Scott Cawthon
8652;Hunted Cow Studios
8651;Arberth Studios
8650;Turnopia
8649;SleepNinja Games
8648;Black Cactus
8647;Notorious Games
8646;Vexel Games
8645;Dancing Dinosaur Games
8644;Trickster Arts
8643;Firebase Industries Ltd.
8642;Wrestling Gamers United
8641;Membraine Studios
8640;Ross Edgar
8639;Diffusional Arts
8638;AwesomeBlade
8637;Himalaya Studios
8636;kunst-stoff GmbH
8635;Demon Wagon Studios
8634;Ideum, Inc.
8633;Kardfy Studios
8632;Studio Paint
8631;Team Tripleslash
8630;Game in a Bottle
8629;Boolat Games
8628;Alawar Entertainment
8627;Luka Nieto
8626;Dani Navarro
8625;Carlos Coronado
8624;Aduge Studio
8623;None - Independent
8622;Intravenous Software
8621;Atapki
8620;Micro Factory Games
8619;Paleozoic
8618;Nick Donnelly
8617;Hippomancer
8616;Windybeard
8615;Psychic Software
8614;Andy Wallace
8613;Artem Kotov
8612;Magnetic Realms
8611;Heart Shaped Games LLC
8610;Green Lava Studios
8609;WayForward Technologies Inc.
8608;Lumenox ehf
8607;Aartform Games
8606;Fixpoint Productions Ltd.
8605;Strangely Interactive
8604;GoodVole
8603;CRL Group
8602;On-Line PLC
8601;Roblox Corporation
8600;Experimental Gamer Studios
8599;Incredible Tehnology
8598;Calvin Weibel - duplicate
8597;Calvin Weibel
8595;Dodge Roll
8594;Accursed Toys
8593;K2
8592;Think!Ware Development
8591;Diversions Entertainment
8590;RageSquid
8589;Wicked Studios
8588;Dave Nutting Associates
8587;Camshaft Software
8586;Vector Games
8585;Chainsaw Syndicate
8584;Digital Dreams Entertainment LLC
8583;Ganz
8582;Scorpius Games
8581;Astral Byte
8580;N A GA Entertainment
8579;Blue Manchu
8578;30/30
8577;Nate Schmold
8576;SOF Studios Ltd
8575;Orphic Software
8574;Unknown Identity
8573;Ageod
8572;Kumobius
8571;Fly System
8570;Kodots Games
8569;Sebastien Bini
8568;Laminar Research
8567;Unity Games
8566;HRG (Heirs of Rube Goldberg)
8565;Kalani Games, Inc.
8564;Electric Eggplant
8563;Starfish-SD Inc
8562;VIS - Visual Imagination Software
8561;Easy Co
8560;Play, Silden
8559;Perfect Parallel, Inc.
8558;PERFECT PARALLEL
8557;Adventurepro Games LLC
8556;Castle Pixel, LLC.
8555;Shit-Happens-Software
8554;Christoph Winkler
8553;David Vogt
8552;Sirlin Games
8551;Star Vault AB
8550;Different Tuna
8549;Proxy Studios
8548;Alientrap
8547;b-alive gmbh
8546;Dragonfly GF Co., LTD
8545;48h Studio
8544;MagicIndie
8543;Graveck
8542;Farsky Interactive
8541;Trichotomy
8540;Frogdice, Inc
8539;Ice Water Games
8538;Cuve Games
8537;BadFly Interactive, a.s.
8536;Sideline Amusements
8535;Schell Games
8534;Tony Porter
8533;Scott Thunelius
8532;Chris Sawyer Productions
8531;Pulsetense Games
8530;OPQAM
8529;Moonrise Interactive
8528;Tap It Games
8527;FXpansion
8526;Frozen Orb
8525;Morgopolis Studios
8524;BeamNG
8523;Refactored Games OÜ
8522;Oak Gear
8521;Dreamworlds
8520;Roencia Game Creators
8519;Eldon Harris
8518;Gojira
8517;Third Wire Productions
8516;Computerhouse
8515;Digital Fusion
8514;shaun Williams
8513;Yuisy
8512;Playful Corporation
8511;Serious Brothers
8510;Krita Foundation
8509;Burian Media Enterprises
8508;WRF Studios
8507;Doragon Entertainment
8506;Application Systems Heidelberg
8505;bumblebee.
8504;Siege Games
8503;LeGrudge & Rugged
8502;Bombdog Studios
8501;Rogue Earth LLC
8500;The Sidekicks
8499;Beatnik Games
8498;Decent Machine
8497;ClockStone
8496;Primal
8495;Nekrosoft
8494;Koalabs Studio
8493;Ticonblu
8492;Neutron Games GmbH
8491;Forge Reply srl
8490;DiggerWorld Ltd.
8489;Team Jolly Roger
8488;Alastair John Jack
8487;Wonderfling
8486;Dark Gaia Studios
8485;Solest Games
8484;Sony Creative Software
8483;Two Tribes Publishing
8482;KOEI TECMO HOLDINGS CO., LTD.
8481;Nerd Kingdom Inc.
8480;HyperKat Games
8479;Tricktale
8478;Skyhook Games
8477;Anuman
8476;Dancing Devils
8475;Rasmus Ljunggren
8474;ChessBase
8473;Radon Labs GmbH
8472;TREVA Entertainment
8471;Sproing
8470;Pyxel Arts
8469;Three Flip Studios
8468;Rob Howland
8467;WEB Gaming Entertainment
8466;JForce Games
8465;Laser Guided Games
8464;Acid Wizard Studio
8463;app2fun
8462;4 I Lab
8461;Vile Monarch
8460;The Game Bakers
8459;Basaltic Studios
8458;Tarhead Studio
8457;Team ERROR
8456;Those Awesome Guys
8455;PixelLore
8454;Blowfish Studios
8453;Wayward Prophet
8452;ConcernedApe
8451;VaragtP
8450;Gamify Labs
8449;The Aristocrats
8448;Aurora44
8447;GameStop
8446;Safe from Robots
8445;Torched Hill
8444;Anshar Studios
8443;Scorpio Gamesworld
8442;Tuque Games
8441;Vectorbeam
8440;Ocean France
8439;Classified Games
8438;Davilex
8437;Enix
8436;Reiza Studios
8435;Parallax
8434;Allegorithmic
8433;Dracue, Co. ltd
8432;Nexon Europe S.a.r.l
8431;Nexon
8430;Kinelco & Lone Elk Creative
8429;Amaranth Games, LLC
8428;Flump Studios
8427;Fancy Bytes, Reactor
8426;Robert Miroszewski
8425;SFB Games
8424;Trickster Face
8423;3f Interactive
8422;Uppercut Games Pty Ltd
8421;Tin Man Games
8420;Cypress Inheritance LLC
8419;bitSmith Games
8418;Flox Studios Ltd.
8417;Digital Media Workshop
8416;Icetesy SPRL
8415;David Amador
8414;Proton Studio Inc
8413;Gato Salvaje S.L.
8412;Ayyo Games
8411;Eric Provan - Ayyo Games
8410;Dreadlocks Ltd.
8409;Dev Arc
8408;Ranmantaru Games
8407;GTGD
8406;Inmatrix LTD
8405;Slav Pankratov
8404;Screaming Bee
8403;Frozen Flame
8402;Polynetix Studio
8401;Hexage
8400;Organic Humans
8399;Toge Productions
8398;Rsupport Inc.
8397;Fred Wood
8396;Spicy Tails
8395;Tyler Doak
8394;Culture Attack Studio
8393;ToMorning Productions
8392;Visual Outbreak
8391;EVGA
8390;Condition One
8389;Liminal Games
8388;Playables
8387;Mario von Rickenbach
8386;Funbox Media Ltd
8385;Team 6 Studios
8384;attic Entertainment Software GmbH
8383;MAGIX Software GmbH
8382;Ludosity
8381;BANDAI NAMCO Entertainement
8380;Lightmare Studio
8379;Wicked Loot
8378;BitMonster, Inc.
8377;Max Gaming Technologies, LLC
8376;Kihon Inc.
8375;Elijah Newman-Gomez
8374;iRacing
8373;iRacing.com Motorsport Simulations
8372;The Game Creators
8371;Bill and Eli Productions
8370;Deadly Red Cube
8369;White Giant RPG Studios
8368;Tethys Interactive LLC
8367;Snowed In Studios
8366;Terrible Posture Games LLC
8365;Terrible Posture Games
8364;Mechanist Games
8363;Homegrown Games
8362;Peoleo Entertainment
8361;Epixx.org
8360;Sherman3D
8359;Nowhere Studios
8358;PIXOWL INC.
8357;Net Games Distribution LTD
8356;Net Games Laboratory
8355;KinifiGames LLC
8354;Matt Roszak
8352;Viva Media Inc
8351;FAKT Software Gmbh
8350;Icarus Games
8349;Magiko Gaming
8348;XeniosVision
8347;Lantana Games
8346;Jugilus
8345;stage-nana
8344;OGPlanet
8343;Actoz Soft
8342;Rocket Jump
8341;Krealit
8340;ShortRound Games
8339;TawStudio Entertainment
8338;Waz Games
8337;Waz
8336;Vae Victis Games
8335;Primate Labs Inc.
8334;stillalive studios
8333;A Jolly Corpse
8332;Dreamatrix
8331;MAG Studios
8330;Mad Otter Games
8329;The Domaginarium
8328;Sweet Dog Studios
8327;The Dept of Silly Stuff
8326;Giant Box Games
8325;North Side
